INVNUM,Client_id,Inv_date,Inv_paid,Inv_Paid_date,Comments,Suppl1,Price,Quantity,PriceSuppl1,Suppl2,Price,Quantity,PriceSuppl2,Suppl3,Price,Quantity,PriceSuppl3,Suppl4,Price,Quantity,PriceSuppl4,Suppl5,Price,Quantity,PriceSuppl5,Suppl6,Price,Quantity,PriceSuppl6,Suppl7,Price,Quantity,PriceSuppl7,Total(Suppl)
INV01488,2009210740082,2019-04-20,Y,2019-04-20,,Supplement-90,221.26,5,1106.30,Supplement-183,318.24,3,954.72,Supplement-236,126.54,2,253.08,Supplement-236,126.54,2,253.08,,,,,,,,,,,,," R 2,567.18 "
INV0715,2008190919082,2016-06-01,Y,2016-06-02,,Supplement-71,358.14,2,716.28,,,,,,,,,,,,,,,,,,,,,,,,, R 716.28 
INV0837,2008190919082,2016-12-07,Y,2016-12-15,,Supplement-132,285.18,4,1140.72,,,,,,,,,,,,,,,,,,,,,,,,," R 1,140.72 "
INV0866,2008190919082,2017-01-15,Y,2017-01-15,,Supplement-32,208.72,4,834.88,Supplement-60,244.06,1,244.06,,,,,,,,,,,,,,,,,,,,," R 1,078.94 "
INV0981,2008190919082,2017-08-07,Y,2017-08-16,,Supplement-80,285.10,1,285.10,Supplement-193,249.66,4,998.64,,,,,,,,,,,,,,,,,,,,," R 1,283.74 "
INV01291,2008190919082,2018-08-13,Y,2018-08-23,,Supplement-114,257.12,1,257.12,Supplement-164,317.02,2,634.04,Supplement-236,126.54,2,253.08,,,,,,,,,,,,,,,,," R 1,144.24 "
INV01330,2008190919082,2018-09-12,Y,2018-09-14,,Supplement-112,2745.16,5,13725.80,Supplement-94,259.84,3,779.52,,,,,,,,,,,,,,,,,,,,," R 14,505.32 "
INV0058,2007100717086,2013-08-08,Y,2013-08-14,,Supplement-235,196.93,4,787.74,Supplement-211,192.76,5,963.80,,,,,,,,,,,,,,,,,,,,," R 1,751.54 "
INV0222,2007100717086,2015-01-09,Y,2015-01-16,,Supplement-65,115.24,5,576.20,Supplement-46,211.00,2,422.00,Supplement-57,148.74,2,297.49,,,,,,,,,,,,,,,,," R 1,295.69 "
INV0226,2007100717086,2015-01-11,Y,2015-01-19,,Supplement-23,563.26,3,1689.78,Supplement-152,206.44,2,412.88,,,,,,,,,,,,,,,,,,,,," R 2,102.66 "
INV0285,2007100717086,2015-03-12,Y,2015-03-19,,Supplement-234,261.68,2,523.36,Supplement-4,184.86,3,554.58,,,,,,,,,,,,,,,,,,,,," R 1,077.94 "
INV0379,2007100717086,2015-06-06,Y,2015-06-16,,Supplement-64,122.08,5,610.40,Supplement-244,268.00,3,804.00,,,,,,,,,,,,,,,,,,,,," R 1,414.40 "
INV0746,2007100717086,2016-07-18,Y,2016-07-20,,Supplement-64,156.28,3,468.84,,,,,,,,,,,,,,,,,,,,,,,,, R 468.84 
INV0758,2007100717086,2016-08-01,Y,2016-08-06,,Supplement-216,305.62,2,611.24,,,,,,,,,,,,,,,,,,,,,,,,, R 611.24 
INV0785,2007100717086,2016-09-02,Y,2016-09-02,,Supplement-204,315.70,3,947.10,,,,,,,,,,,,,,,,,,,,,,,,, R 947.10 
INV0271,2005130271081,2015-02-25,Y,2015-03-05,,Supplement-68,212.14,1,212.14,,,,,,,,,,,,,,,,,,,,,,,,, R 212.14 
INV0550,2005130271081,2015-10-24,Y,2015-11-03,,Supplement-23,563.26,1,563.26,Supplement-160,201.88,1,201.88,,,,,,,,,,,,,,,,,,,,, R 765.14 
INV01510,2005130271081,2019-06-15,Y,2019-06-15,,Supplement-232,361.30,3,1083.90,,,,,,,,,,,,,,,,,,,,,,,,," R 1,083.90 "
INV0310,1908150375082,2015-04-06,Y,2015-04-14,,Supplement-24,188.03,5,940.17,,,,,,,,,,,,,,,,,,,,,,,,, R 940.17 
INV0611,1908150375082,2015-12-21,Y,2015-12-25,,Supplement-221,207.58,1,207.58,Supplement-231,311.40,3,934.20,,,,,,,,,,,,,,,,,,,,," R 1,141.78 "
INV01062,1908150375082,2017-12-24,Y,2018-01-01,,Supplement-245,290.47,4,1161.89,,,,,,,,,,,,,,,,,,,,,,,,," R 1,161.89 "
INV01223,1908150375082,2018-05-27,Y,2018-05-28,,Supplement-231,371.82,3,1115.46,,,,,,,,,,,,,,,,,,,,,,,,," R 1,115.46 "
INV0050,1906040694086,2013-06-27,Y,2013-07-07,,Supplement-203,326.40,5,1632.00,Supplement-229,107.49,2,214.98,Supplement-174,224.94,3,674.82,,,,,,,,,,,,,,,,," R 2,521.80 "
INV0240,1906040694086,2015-01-27,Y,2015-02-03,,Supplement-112,2689.30,5,13446.50,Supplement-106,275.80,1,275.80,,,,,,,,,,,,,,,,,,,,," R 13,722.30 "
INV0269,1906040694086,2015-02-22,Y,2015-02-25,,Supplement-226,108.30,5,541.50,,,,,,,,,,,,,,,,,,,,,,,,, R 541.50 
INV0475,1906040694086,2015-09-03,Y,2015-09-13,,Supplement-67,92.44,4,369.76,Supplement-11,160.15,3,480.45,,,,,,,,,,,,,,,,,,,,, R 850.21 
INV0677,1906040694086,2016-04-04,Y,2016-04-14,,Supplement-84,150.58,5,752.90,,,,,,,,,,,,,,,,,,,,,,,,, R 752.90 
INV0951,1906040694086,2017-06-12,Y,2017-06-15,,Supplement-195,295.88,5,1479.40,Supplement-195,295.88,5,1479.40,,,,,,,,,,,,,,,,,,,,," R 2,958.80 "
INV01318,1906040694086,2018-09-05,Y,2018-09-08,,Supplement-116,254.58,3,763.74,Supplement-86,192.58,2,385.16,,,,,,,,,,,,,,,,,,,,," R 1,148.90 "
INV0432,1902060828085,2015-07-20,Y,2015-07-21,,Supplement-87,130.32,1,130.32,,,,,,,,,,,,,,,,,,,,,,,,, R 130.32 
INV0685,1902060828085,2016-04-19,Y,2016-04-27,,Supplement-235,250.51,2,501.03,,,,,,,,,,,,,,,,,,,,,,,,, R 501.03 
INV0858,1902060828085,2017-01-03,Y,2017-01-03,,Supplement-66,155.14,4,620.56,,,,,,,,,,,,,,,,,,,,,,,,, R 620.56 
INV0937,1902060828085,2017-05-23,Y,2017-05-24,,Supplement-152,248.62,2,497.24,Supplement-79,216.70,2,433.40,,,,,,,,,,,,,,,,,,,,, R 930.64 
INV0762,1810160413088,2016-08-07,Y,2016-08-15,,Supplement-173,319.30,1,319.30,Supplement-239,291.94,1,291.94,,,,,,,,,,,,,,,,,,,,, R 611.24 
INV01460,1810160413088,2019-01-18,Y,2019-01-27,,Supplement-243,195.56,2,391.12,Supplement-139,184.78,2,369.56,,,,,,,,,,,,,,,,,,,,, R 760.68 
INV01580,1810160413088,2020-01-20,,,,Supplement-156,229.06,2,458.12,Supplement-132,347.88,5,1739.40,Supplement-131,332.80,3,998.40,,,,,,,,,,,,,,,,," R 3,195.92 "
INV01199,1807070505082,2018-05-06,Y,2018-05-09,,Supplement-95,246.34,5,1231.70,Supplement-181,239.32,5,1196.60,Supplement-236,126.54,2,253.08,Supplement-236,126.54,2,253.08,,,,,,,,,,,,," R 2,934.46 "
INV01247,1807070505082,2018-06-25,Y,2018-06-27,,Supplement-221,258.88,4,1035.52,,,,,,,,,,,,,,,,,,,,,,,,," R 1,035.52 "
INV01356,1807070505082,2018-10-10,Y,2018-10-18,,Supplement-34,275.88,1,275.88,,,,,,,,,,,,,,,,,,,,,,,,, R 275.88 
INV0157,1805020907085,2014-07-04,Y,2014-07-14,,Supplement-61,195.04,1,195.04,,,,,,,,,,,,,,,,,,,,,,,,, R 195.04 
INV0863,1805020907085,2017-01-12,Y,2017-01-12,,Supplement-174,335.52,5,1677.60,Supplement-200,267.12,2,534.24,,,,,,,,,,,,,,,,,,,,," R 2,211.84 "
INV01224,1805020907085,2018-05-28,Y,2018-05-31,,Supplement-176,209.86,1,209.86,Supplement-6,305.00,4,1220.00,,,,,,,,,,,,,,,,,,,,," R 1,429.86 "
INV01348,1805020907085,2018-10-02,Y,2018-10-05,,Supplement-148,241.94,4,967.78,Supplement-84,200.74,4,802.96,,,,,,,,,,,,,,,,,,,,," R 1,770.74 "
INV0298,1804030915086,2015-03-24,Y,2015-04-02,,Supplement-193,222.30,5,1111.50,Supplement-189,141.46,3,424.38,,,,,,,,,,,,,,,,,,,,," R 1,535.88 "
INV0423,1804030915086,2015-07-14,Y,2015-07-19,,Supplement-9,286.32,2,572.64,,,,,,,,,,,,,,,,,,,,,,,,, R 572.64 
INV0583,1804030915086,2015-11-24,Y,2015-11-25,,Supplement-197,251.42,4,1005.68,Supplement-226,108.30,5,541.50,,,,,,,,,,,,,,,,,,,,," R 1,547.18 "
INV0598,1804030915086,2015-12-12,Y,2015-12-16,,Supplement-14,261.13,1,261.13,,,,,,,,,,,,,,,,,,,,,,,,, R 261.13 
INV01516,1804030915086,2019-06-27,N,,,Supplement-85,284.22,5,1421.10,Supplement-99,235.90,5,1179.50,Supplement-236,126.54,2,253.08,Supplement-236,126.54,2,253.08,,,,,,,,,,,,," R 3,106.76 "
INV0874,1803090222085,2017-02-02,Y,2017-02-05,,Supplement-192,263.44,5,1317.20,,,,,,,,,,,,,,,,,,,,,,,,," R 1,317.20 "
INV01307,1803090222085,2018-08-25,Y,2018-09-01,,Supplement-104,408.04,2,816.08,,,,,,,,,,,,,,,,,,,,,,,,, R 816.08 
INV0339,1709280678088,2015-04-28,Y,2015-05-03,,Supplement-106,275.80,2,551.60,Supplement-134,193.90,3,581.70,,,,,,,,,,,,,,,,,,,,," R 1,133.30 "
INV0398,1709280678088,2015-06-23,Y,2015-06-29,,Supplement-63,114.10,2,228.20,Supplement-24,188.03,3,564.10,,,,,,,,,,,,,,,,,,,,, R 792.30 
INV0444,1709280678088,2015-07-27,Y,2015-08-02,,Supplement-145,221.08,5,1105.40,Supplement-151,225.53,5,1127.65,,,,,,,,,,,,,,,,,,,,," R 2,233.05 "
INV0457,1709280678088,2015-08-15,Y,2015-08-21,,Supplement-194,216.78,1,216.78,,,,,,,,,,,,,,,,,,,,,,,,, R 216.78 
INV0482,1709280678088,2015-09-07,Y,2015-09-13,,Supplement-179,258.52,1,258.52,Supplement-168,206.88,1,206.88,,,,,,,,,,,,,,,,,,,,, R 465.40 
INV0825,1709280678088,2016-11-16,Y,2016-11-20,,Supplement-230,252.04,3,756.12,,,,,,,,,,,,,,,,,,,,,,,,, R 756.12 
INV0908,1709280678088,2017-04-03,Y,2017-04-03,,Supplement-22,215.56,1,215.56,,,,,,,,,,,,,,,,,,,,,,,,, R 215.56 
INV01254,1709280678088,2018-07-03,Y,2018-07-05,,Supplement-137,232.04,2,464.08,,,,,,,,,,,,,,,,,,,,,,,,, R 464.08 
INV01269,1709280678088,2018-07-17,Y,2018-07-19,,Supplement-235,268.75,5,1343.77,Supplement-159,278.26,4,1113.04,,,,,,,,,,,,,,,,,,,,," R 2,456.81 "
INV0077,1709240402082,2013-12-09,Y,2013-12-17,,Supplement-80,160.84,3,482.52,,,,,,,,,,,,,,,,,,,,,,,,, R 482.52 
INV0114,1709240402082,2014-03-22,Y,2014-03-26,,Supplement-220,249.76,1,249.76,Supplement-237,88.92,4,355.68,,,,,,,,,,,,,,,,,,,,, R 605.44 
INV0221,1709240402082,2015-01-06,Y,2015-01-06,,Supplement-83,237.74,1,237.74,Supplement-18,139.18,2,278.36,Supplement-51,126.71,1,126.71,,,,,,,,,,,,,,,,, R 642.81 
INV0433,1709240402082,2015-07-20,Y,2015-07-22,,Supplement-59,211.62,2,423.24,Supplement-74,210.82,1,210.82,,,,,,,,,,,,,,,,,,,,, R 634.06 
INV01450,1709240402082,2018-12-26,Y,2019-01-01,,Supplement-7,284.66,1,284.66,Supplement-83,300.44,2,600.88,,,,,,,,,,,,,,,,,,,,, R 885.54 
INV01203,1705180376087,2018-05-11,Y,2018-05-16,,Supplement-222,333.76,1,333.76,Supplement-164,317.02,2,634.04,Supplement-236,126.54,2,253.08,,,,,,,,,,,,,,,,," R 1,220.88 "
INV01312,1705180376087,2018-08-27,Y,2018-09-03,,Supplement-107,312.46,4,1249.84,Supplement-79,217.84,1,217.84,Supplement-236,126.54,2,253.08,Supplement-236,126.54,2,253.08,Supplement-236,126.54,2,253.08,,,,,,,,," R 2,226.92 "
INV0022,1704180177085,2013-02-19,Y,2013-02-28,,Supplement-92,185.92,5,929.60,,,,,,,,,,,,,,,,,,,,,,,,, R 929.60 
INV0272,1704180177085,2015-02-26,Y,2015-03-07,,Supplement-18,139.18,5,695.90,Supplement-128,205.12,2,410.24,,,,,,,,,,,,,,,,,,,,," R 1,106.14 "
INV01086,1704180177085,2018-01-28,Y,2018-02-07,,Supplement-97,247.30,4,989.20,,,,,,,,,,,,,,,,,,,,,,,,, R 989.20 
INV01274,1704180177085,2018-07-20,Y,2018-07-29,,Supplement-35,132.24,3,396.72,,,,,,,,,,,,,,,,,,,,,,,,, R 396.72 
INV01407,1704180177085,2018-11-17,Y,2018-11-19,,Supplement-176,209.86,5,1049.30,,,,,,,,,,,,,,,,,,,,,,,,," R 1,049.30 "
INV01480,1704180177085,2019-03-09,N,,,Supplement-34,292.98,3,878.94,Supplement-90,221.26,2,442.52,,,,,,,,,,,,,,,,,,,,," R 1,321.46 "
INV01577,1704180177085,2020-01-08,,,,Supplement-131,332.80,3,998.40,Supplement-240,204.16,5,1020.80,Supplement-62,400.95,4,1603.81,,,,,,,,,,,,,,,,," R 3,623.01 "
INV0452,1608130591087,2015-08-11,Y,2015-08-17,,Supplement-239,273.70,4,1094.80,Supplement-131,223.36,5,1116.80,,,,,,,,,,,,,,,,,,,,," R 2,211.60 "
INV0538,1608130591087,2015-10-13,Y,2015-10-15,,Supplement-174,295.62,1,295.62,Supplement-27,195.30,2,390.60,,,,,,,,,,,,,,,,,,,,, R 686.22 
INV0639,1608130591087,2016-01-28,Y,2016-01-29,,Supplement-33,242.74,2,485.48,Supplement-140,185.06,1,185.06,,,,,,,,,,,,,,,,,,,,, R 670.54 
INV01221,1608130591087,2018-05-26,Y,2018-05-29,,Supplement-219,255.72,1,255.72,,,,,,,,,,,,,,,,,,,,,,,,, R 255.72 
INV0049,1604070370087,2013-06-26,Y,2013-06-26,,Supplement-168,135.06,3,405.18,Supplement-23,509.68,2,1019.36,Supplement-176,112.96,2,225.92,,,,,,,,,,,,,,,,," R 1,650.46 "
INV01418,1604070370087,2018-11-24,Y,2018-11-30,,Supplement-163,197.32,5,986.60,Supplement-165,327.10,2,654.20,,,,,,,,,,,,,,,,,,,,," R 1,640.80 "
INV0412,1603220911086,2015-07-07,Y,2015-07-17,,Supplement-229,133.71,1,133.71,,,,,,,,,,,,,,,,,,,,,,,,, R 133.71 
INV0516,1603220911086,2015-09-27,Y,2015-10-01,,Supplement-114,209.24,1,209.24,Supplement-65,115.24,1,115.24,,,,,,,,,,,,,,,,,,,,, R 324.48 
INV0651,1603220911086,2016-02-19,Y,2016-02-19,,Supplement-172,171.10,3,513.30,Supplement-134,209.86,5,1049.30,,,,,,,,,,,,,,,,,,,,," R 1,562.60 "
INV01173,1603220911086,2018-04-13,Y,2018-04-17,,Supplement-119,234.92,1,234.92,,,,,,,,,,,,,,,,,,,,,,,,, R 234.92 
INV0544,1512170591085,2015-10-18,Y,2015-10-20,,Supplement-11,160.15,3,480.45,Supplement-56,4739.08,1,4739.08,,,,,,,,,,,,,,,,,,,,," R 5,219.53 "
INV01133,1512170591085,2018-03-09,Y,2018-03-19,,Supplement-119,158.54,2,317.08,Supplement-93,174.56,2,349.11,Supplement-29,93.40,1,93.40,Supplement-236,126.54,2,253.08,Supplement-236,126.54,2,253.08,Supplement-236,126.54,2,253.08,,126.54,2,253.08," R 1,771.92 "
INV0917,1512140600088,2017-04-21,Y,2017-04-29,,Supplement-207,589.61,2,1179.22,Supplement-124,257.82,2,515.64,,,,,,,,,,,,,,,,,,,,," R 1,694.86 "
INV01489,1512140600088,2019-04-22,Y,2019-05-02,,Supplement-46,238.36,4,953.44,,,,,,,,,,,,,,,,,,,,,,,,, R 953.44 
INV0718,151021036088,2016-06-07,Y,2016-06-12,,Supplement-224,286.94,3,860.82,,,,,,,,,,,,,,,,,,,,,,,,, R 860.82 
INV0940,151021036088,2017-05-25,Y,2017-06-03,,Supplement-84,175.66,2,351.32,Supplement-64,167.68,4,670.72,,,,,,,,,,,,,,,,,,,,," R 1,022.04 "
INV01314,151021036088,2018-09-01,Y,2018-09-08,,Supplement-204,367.00,3,1101.00,,,,,,,,,,,,,,,,,,,,,,,,," R 1,101.00 "
INV01575,151021036088,2019-12-15,,,,Supplement-133,307.90,4,1231.60,,,,,,,,,,,,,,,,,,,,,,,,," R 1,231.60 "
INV0149,1504280313088,2014-06-14,Y,2014-06-20,,Supplement-216,256.60,5,1283.00,Supplement-122,234.06,2,468.12,Supplement-11,155.59,5,777.95,,,,,,,,,,,,,,,,," R 2,529.07 "
INV0714,1504280313088,2016-05-28,Y,2016-06-03,,Supplement-193,248.52,2,497.04,,,,,,,,,,,,,,,,,,,,,,,,, R 497.04 
INV0985,1504280313088,2017-08-14,Y,2017-08-18,,Supplement-80,285.10,4,1140.40,Supplement-61,264.58,4,1058.32,,,,,,,,,,,,,,,,,,,,," R 2,198.72 "
INV0040,1503200793088,2013-05-09,Y,2013-05-14,,Supplement-194,174.60,2,349.20,Supplement-143,124.36,4,497.44,Supplement-29,93.40,1,93.40,Supplement-67,44.56,2,89.12,Supplement-239,230.38,3,691.14,,,,,,,,," R 1,720.30 "
INV0324,1503200793088,2015-04-11,Y,2015-04-11,,Supplement-224,266.42,4,1065.68,Supplement-21,303.60,4,1214.40,,,,,,,,,,,,,,,,,,,,," R 2,280.08 "
INV01171,1503200793088,2018-04-12,Y,2018-04-22,,Supplement-151,269.99,4,1079.96,,,,,,,,,,,,,,,,,,,,,,,,," R 1,079.96 "
INV0037,1501200671081,2013-04-12,Y,2013-04-12,,Supplement-18,94.72,4,378.88,Supplement-195,221.78,1,221.78,Supplement-166,139.18,5,695.90,Supplement-24,154.97,4,619.89,Supplement-80,160.84,3,482.52,Supplement-187,110.68,3,332.04,,,,," R 2,731.01 "
INV01025,1501200671081,2017-10-22,Y,2017-10-31,,Supplement-228,193.46,3,580.39,,,,,,,,,,,,,,,,,,,,,,,,, R 580.39 
INV01256,1501200671081,2018-07-03,Y,2018-07-07,,Supplement-243,173.90,5,869.50,,,,,,,,,,,,,,,,,,,,,,,,, R 869.50 
INV01349,1501200671081,2018-10-04,Y,2018-10-08,,Supplement-239,322.72,2,645.44,,,,,,,,,,,,,,,,,,,,,,,,, R 645.44 
INV01386,1501200671081,2018-11-04,Y,2018-11-10,,Supplement-75,239.50,3,718.50,Supplement-196,356.30,4,1425.20,,,,,,,,,,,,,,,,,,,,," R 2,143.70 "
INV0661,1412130177086,2016-03-13,Y,2016-03-22,,Supplement-100,108.21,2,216.42,,,,,,,,,,,,,,,,,,,,,,,,, R 216.42 
INV0691,1412130177086,2016-05-02,Y,2016-05-12,,Supplement-50,296.99,5,1484.97,Supplement-149,273.70,2,547.40,,,,,,,,,,,,,,,,,,,,," R 2,032.37 "
INV0856,1412130177086,2017-01-01,Y,2017-01-05,,Supplement-6,271.94,1,271.94,,,,,,,,,,,,,,,,,,,,,,,,, R 271.94 
INV0965,1412130177086,2017-07-03,Y,2017-07-09,,Supplement-74,250.72,5,1253.60,,,,,,,,,,,,,,,,,,,,,,,,," R 1,253.60 "
INV01116,1401030341085,2018-02-18,Y,2018-02-20,,Supplement-17,283.02,2,566.03,Supplement-62,397.53,1,397.53,,,,,,,,,,,,,,,,,,,,, R 963.56 
INV0134,1311240354085,2014-05-17,Y,2014-05-19,,Supplement-116,165.66,2,331.32,,,,,,,,,,,,,,,,,,,,,,,,, R 331.32 
INV0931,1311240354085,2017-05-16,Y,2017-05-20,,Supplement-88,311.25,3,933.76,Supplement-7,283.52,4,1134.08,,,,,,,,,,,,,,,,,,,,," R 2,067.84 "
INV0282,1311040718081,2015-03-06,Y,2015-03-06,,Supplement-138,234.32,4,937.28,Supplement-228,174.08,1,174.08,,,,,,,,,,,,,,,,,,,,," R 1,111.36 "
INV0850,1311040718081,2016-12-26,Y,2017-01-04,,Supplement-43,170.92,3,512.76,Supplement-70,240.64,5,1203.20,,,,,,,,,,,,,,,,,,,,," R 1,715.96 "
INV01233,1311040718081,2018-06-12,Y,2018-06-19,,Supplement-107,312.46,3,937.38,,,,,,,,,,,,,,,,,,,,,,,,, R 937.38 
INV01245,1311040718081,2018-06-21,Y,2018-06-21,,Supplement-146,270.28,3,810.84,Supplement-165,327.10,5,1635.50,,,,,,,,,,,,,,,,,,,,," R 2,446.34 "
INV0073,1308190287088,2013-11-28,Y,2013-12-03,,Supplement-189,117.52,5,587.60,,,,,,,,,,,,,,,,,,,,,,,,, R 587.60 
INV0640,1308190287088,2016-02-02,Y,2016-02-03,,Supplement-70,240.64,5,1203.20,Supplement-71,358.14,2,716.28,,,,,,,,,,,,,,,,,,,,," R 1,919.48 "
INV0084,1307090536085,2014-01-19,Y,2014-01-27,,Supplement-5,201.88,2,403.76,Supplement-157,203.28,3,609.84,,,,,,,,,,,,,,,,,,,,," R 1,013.60 "
INV01055,1307090536085,2017-12-13,Y,2017-12-19,,Supplement-124,257.82,4,1031.28,,,,,,,,,,,,,,,,,,,,,,,,," R 1,031.28 "
INV01502,1307090536085,2019-05-17,Y,2019-05-27,,Supplement-112,2761.12,3,8283.36,Supplement-165,333.94,5,1669.70,,,,,,,,,,,,,,,,,,,,," R 9,953.06 "
INV0748,1302080439088,2016-07-21,Y,2016-07-23,,Supplement-200,264.84,4,1059.36,Supplement-64,156.28,3,468.84,,,,,,,,,,,,,,,,,,,,," R 1,528.20 "
INV0838,1302080439088,2016-12-07,Y,2016-12-16,,Supplement-240,175.66,2,351.32,,,,,,,,,,,,,,,,,,,,,,,,, R 351.32 
INV0916,1302080439088,2017-04-21,Y,2017-04-26,,Supplement-31,151.29,4,605.15,,,,,,,,,,,,,,,,,,,,,,,,, R 605.15 
INV0023,1205040963082,2013-02-26,Y,2013-03-05,,Supplement-141,110.68,4,442.72,Supplement-6,197.84,1,197.84,,,,,,,,,,,,,,,,,,,,, R 640.56 
INV0624,1205040963082,2016-01-05,Y,2016-01-13,,Supplement-27,226.08,2,452.16,Supplement-88,303.27,4,1213.10,,,,,,,,,,,,,,,,,,,,," R 1,665.26 "
INV01347,1205040963082,2018-10-01,Y,2018-10-07,,Supplement-42,414.18,4,1656.72,Supplement-82,206.44,2,412.88,,,,,,,,,,,,,,,,,,,,," R 2,069.60 "
INV01376,1205040963082,2018-10-26,Y,2018-11-05,,Supplement-229,188.43,1,188.43,,,,,,,,,,,,,,,,,,,,,,,,, R 188.43 
INV01387,1205040963082,2018-11-05,Y,2018-11-14,,Supplement-38,237.74,4,950.96,Supplement-51,178.01,3,534.03,,,,,,,,,,,,,,,,,,,,," R 1,484.99 "
INV0273,1204030632082,2015-02-28,Y,2015-03-04,,Supplement-110,181.36,3,544.08,Supplement-170,206.96,5,1034.80,,,,,,,,,,,,,,,,,,,,," R 1,578.88 "
INV0513,1204030632082,2015-09-24,Y,2015-10-02,,Supplement-27,195.30,1,195.30,Supplement-14,261.13,5,1305.64,,,,,,,,,,,,,,,,,,,,," R 1,500.94 "
INV0811,1204030632082,2016-10-16,Y,2016-10-25,,Supplement-55,144.38,1,144.38,Supplement-27,226.08,3,678.24,,,,,,,,,,,,,,,,,,,,, R 822.62 
INV0953,1204030632082,2017-06-15,Y,2017-06-16,,Supplement-207,589.61,1,589.61,Supplement-21,307.02,1,307.02,,,,,,,,,,,,,,,,,,,,, R 896.63 
INV01034,1204030632082,2017-11-09,Y,2017-11-16,,Supplement-91,277.20,5,1386.00,Supplement-1,336.66,4,1346.64,,,,,,,,,,,,,,,,,,,,," R 2,732.64 "
INV01252,1204030632082,2018-06-28,Y,2018-07-04,,Supplement-34,275.88,3,827.64,,,,,,,,,,,,,,,,,,,,,,,,, R 827.64 
INV01302,1204030632082,2018-08-23,Y,2018-08-26,,Supplement-243,173.90,2,347.80,,,,,,,,,,,,,,,,,,,,,,,,, R 347.80 
INV0625,1203280171086,2016-01-07,Y,2016-01-09,,Supplement-218,231.52,3,694.56,,,,,,,,,,,,,,,,,,,,,,,,, R 694.56 
INV01232,1203280171086,2018-06-09,Y,2018-06-12,,Supplement-98,244.06,4,976.24,Supplement-211,266.86,4,1067.44,,,,,,,,,,,,,,,,,,,,," R 2,043.68 "
INV01308,1203280171086,2018-08-25,Y,2018-08-31,,Supplement-178,238.82,5,1194.08,Supplement-210,201.88,5,1009.40,,,,,,,,,,,,,,,,,,,,," R 2,203.48 "
INV01492,1203280171086,2019-05-02,Y,2019-05-10,,Supplement-103,632.24,2,1264.49,Supplement-50,366.53,2,733.07,Supplement-236,126.54,2,253.08,,,,,,,,,,,,,,,,," R 2,250.64 "
INV0332,1107230618084,2015-04-17,Y,2015-04-27,,Supplement-36,208.54,1,208.54,Supplement-119,207.56,4,830.25,,,,,,,,,,,,,,,,,,,,," R 1,038.79 "
INV0878,1107230618084,2017-02-07,Y,2017-02-09,,Supplement-221,232.66,2,465.32,Supplement-83,270.80,2,541.60,,,,,,,,,,,,,,,,,,,,," R 1,006.92 "
INV01141,1105280586088,2018-03-14,Y,2018-03-19,,Supplement-3,277.60,4,1110.41,,,,,,,,,,,,,,,,,,,,,,,,," R 1,110.41 "
INV0484,1104280343081,2015-09-07,Y,2015-09-14,,Supplement-15,307.98,5,1539.90,,,,,,,,,,,,,,,,,,,,,,,,," R 1,539.90 "
INV0615,1104280343081,2015-12-27,Y,2015-12-29,,Supplement-156,141.28,4,565.12,Supplement-12,262.38,5,1311.90,,,,,,,,,,,,,,,,,,,,," R 1,877.02 "
INV0950,1104280343081,2017-06-12,Y,2017-06-20,,Supplement-161,240.64,1,240.64,Supplement-113,99.18,4,396.72,,,,,,,,,,,,,,,,,,,,, R 637.36 
INV01122,1104280343081,2018-02-25,Y,2018-03-07,,Supplement-27,262.56,2,525.12,,,,,,,,,,,,,,,,,,,,,,,,, R 525.12 
INV0199,1012070281082,2014-11-24,Y,2014-11-27,,Supplement-49,174.78,2,349.56,Supplement-114,186.44,5,932.20,,,,,,,,,,,,,,,,,,,,," R 1,281.76 "
INV0535,1012070281082,2015-10-11,Y,2015-10-21,,Supplement-127,169.96,5,849.80,Supplement-178,186.38,1,186.38,,,,,,,,,,,,,,,,,,,,," R 1,036.18 "
INV0892,1012070281082,2017-03-06,Y,2017-03-12,,Supplement-18,179.08,5,895.40,Supplement-15,330.78,5,1653.90,,,,,,,,,,,,,,,,,,,,," R 2,549.30 "
INV01332,1012070281082,2018-09-13,Y,2018-09-20,,Supplement-105,317.02,1,317.02,,,,,,,,,,,,,,,,,,,,,,,,, R 317.02 
INV01547,1012070281082,2019-09-12,Y,2019-09-14,,Supplement-62,400.95,1,400.95,,,,,,,,,,,,,,,,,,,,,,,,, R 400.95 
INV0147,1011160807087,2014-06-11,Y,2014-06-18,,Supplement-42,322.98,3,968.94,,,,,,,,,,,,,,,,,,,,,,,,, R 968.94 
INV0486,1011160807087,2015-09-09,Y,2015-09-11,,Supplement-9,286.32,1,286.32,Supplement-208,218.80,5,1094.00,,,,,,,,,,,,,,,,,,,,," R 1,380.32 "
INV0574,1011160807087,2015-11-19,Y,2015-11-20,,Supplement-159,215.56,4,862.24,Supplement-196,300.44,2,600.88,,,,,,,,,,,,,,,,,,,,," R 1,463.12 "
INV0645,1011160807087,2016-02-11,Y,2016-02-16,,Supplement-156,169.78,2,339.56,Supplement-217,327.80,5,1639.00,,,,,,,,,,,,,,,,,,,,," R 1,978.56 "
INV0717,1011160807087,2016-06-07,Y,2016-06-09,,Supplement-220,286.24,5,1431.20,Supplement-128,215.38,5,1076.90,,,,,,,,,,,,,,,,,,,,," R 2,508.10 "
